,symbol,buy_date,price,adjbase,size,p&l,p&l_ratio,industry
60,SH600522,2025-12-01,16.81999969482422,27.3799991607666,500.0,5279.999732971191,0.6278239986646291,通信设备
61,SH601698,2026-03-02,39.650001525878906,37.29999923706055,200.0,-470.0004577636719,-0.059268655696886954,通信服务
62,SH600941,2026-02-24,94.66999816894531,95.61000061035156,100.0,94.000244140625,0.009929253824730715,通信服务
63,SH603220,2025-12-30,21.270000457763672,27.43000030517578,400.0,2463.9999389648438,0.28960976562478985,通信服务
64,SZ300490,2026-03-06,19.239999771118164,19.239999771118164,500.0,0.0,0.0,输配电气
65,SZ300427,2026-03-05,14.789999961853027,15.779999732971191,600.0,593.9998626708984,0.06693710437265801,输配电气
66,SH688226,2026-02-25,39.25,45.91999816894531,200.0,1333.9996337890625,0.16993625908140925,输配电气
67,SZ300001,2026-02-24,28.649999618530273,33.130001068115234,300.0,1344.0004348754883,0.15637003522636633,输配电气
68,SZ300018,2026-02-12,12.579999923706055,14.210000038146973,700.0,1141.0000801086426,0.12957075710066632,输配电气
69,SH688676,2026-02-12,99.0999984741211,102.05999755859375,100.0,295.9999084472656,0.029868810595851104,输配电气
70,SH603897,2026-02-06,26.34000015258789,34.38999938964844,300.0,2414.999771118164,0.3056187999402741,输配电气
71,SZ002300,2026-02-05,9.319999694824219,10.520000457763672,1000.0,1200.0007629394531,0.12875545088331528,输配电气
72,SZ002350,2026-01-07,8.729999542236328,13.569999694824219,1100.0,5324.00016784668,0.5544101267327269,输配电气
73,SZ002358,2026-01-06,5.579999923706055,9.180000305175781,1700.0,6120.000648498535,0.645161367507461,输配电气
74,SH601616,2025-12-25,3.9100000858306885,6.159999847412109,2500.0,5624.999403953552,0.5754474967238787,输配电气
75,SZ002606,2025-12-24,8.970000267028809,13.9399995803833,1100.0,5466.999244689941,0.5540690262432665,输配电气
76,SH600089,2025-12-22,22.459999084472656,32.22999954223633,400.0,3908.0001831054688,0.43499558575307323,输配电气
77,SH600268,2025-12-22,10.579999923706055,14.850000381469727,900.0,3843.0004119873047,0.4035917285969071,输配电气
78,SZ002546,2025-12-19,6.889999866485596,11.390000343322754,1400.0,6300.0006675720215,0.6531205463045223,输配电气
79,SH603618,2025-12-15,8.079999923706055,19.170000076293945,1200.0,13308.000183105469,1.3725247843197057,输配电气
80,SH600550,2025-12-12,10.25,18.709999084472656,900.0,7613.999176025391,0.8253657643387957,输配电气
81,SH603861,2025-12-12,11.850000381469727,20.5,800.0,6919.999694824219,0.7299577502171721,输配电气
82,SZ000400,2025-12-11,25.690000534057617,33.630001068115234,300.0,2382.000160217285,0.30906969128052136,输配电气
83,SH601877,2025-12-10,28.079999923706055,35.5,300.0,2226.0000228881836,0.2642450176799943,输配电气
84,SZ300286,2025-12-08,23.06999969482422,32.0099983215332,400.0,3575.9994506835938,0.3875162004754895,输配电气
85,SH600869,2025-12-05,7.300000190734863,13.390000343322754,1300.0,7917.000198364258,0.834246574447669,输配电气
86,SH603530,2025-12-05,42.540000915527344,71.19999694824219,200.0,5731.999206542969,0.6737187450847887,输配电气
87,SZ002452,2025-12-05,8.050000190734863,12.079999923706055,1200.0,4835.99967956543,0.5006210729795403,输配电气
88,SH600312,2025-12-05,16.969999313354492,25.020000457763672,500.0,4025.00057220459,0.4743666158002879,输配电气
89,SH600406,2025-12-05,22.700000762939453,30.010000228881836,400.0,2923.999786376953,0.32202639736809424,输配电气
90,SZ002169,2025-12-03,8.350000381469727,15.59000015258789,1100.0,7963.9997482299805,0.8670658012405761,输配电气
91,SZ002498,2025-12-02,3.5799999237060547,9.829999923706055,2700.0,16875.0,1.7458100930711564,输配电气
92,SH601126,2025-11-28,28.020000457763672,52.95000076293945,300.0,7479.000091552734,0.8897216237649374,输配电气
93,SH601179,2025-09-17,6.489999771118164,19.299999237060547,1500.0,19214.999198913574,1.9738058424823863,输配电气
94,SZ002028,2025-07-14,76.98999786376953,233.50999450683594,100.0,15651.99966430664,2.032991310378028,输配电气
95,SZ301213,2026-03-02,90.0999984741211,85.58000183105469,100.0,-451.9996643066406,-0.05016644527873837,软件服务
96,SZ301179,2025-12-05,15.649999618530273,20.059999465942383,600.0,2645.9999084472656,0.28178913449879445,软件服务
97,SZ002261,2026-02-13,33.15999984741211,39.04999923706055,300.0,1766.9998168945312,0.17762362535439238,软件开发
98,SH688343,2026-02-12,91.87999725341797,97.87000274658203,100.0,599.0005493164062,0.06519379268855205,软件开发
99,SH603138,2025-12-25,14.0,21.170000076293945,700.0,5019.000053405762,0.5121428625924247,软件开发
100,SZ301248,2025-11-17,27.65999984741211,51.400001525878906,300.0,7122.000503540039,0.8582791688152497,软件开发
101,SH601061,2026-02-25,15.140000343322754,14.460000038146973,600.0,-408.00018310546875,-0.044914153880827624,贸易行业
